canonicalsmiles,anode_limit,type,R,product,comment,molwt,capacity,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxEStateIndex,MinEStateIndex,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,InertialShapeFactor,PBF,FractionCSP2,NegativecenterType,EDGRatioNegCenter,EWGRatioNegCenter,C_ratio,H_ratio,O_ratio,N_ratio,F_ratio,S_ratio,B_ratio,Si_ratio,Se_ratio,P_ratio,idx
FC(F)([S-])OC(F)(F)C(F)(F)F.[Na+],,S-,C(F)(F)OC(F)(F)C(F)(F)F,FC(F)(OC(F)(F)C(F)(F)F)SSC(F)(F)OC(F)(F)C(F)(F)F,,240.07499999999996,111.63756696402746,13.0,13.0,10.0,2.0,2.0,240.07499999999996,240.07499999999996,9.23,-0.7406999999999999,24.399000000000004,74.0,1.0,-0.6853408354616893,0.8461538461538461,1.1538461538461537,1.2307692307692308,11.532708333333334,-6.199166666666667,0.2614040920077546,0.924577827627947,0.38099322915084216,0.9517026759578779,356.4404739002914,890.3710797870793,935.5559275809863,2.1319424361393735,0.44101796555031325,0.0026700185462779453,0.5868329402650766,0.0,16.0,1.0,0.24345225382944483,0.23076923076923078,0.0,0.07692307692307693,0.0,0.5384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,227
COCC[S-].[Na+],,S-,CCOC,COCCSSCCOC,,114.14499999999995,234.8012518190801,6.0,6.0,3.0,2.0,2.0,114.145,107.08899999999998,9.23,-2.8162999999999982,24.107999999999993,32.0,1.0,-0.7904145714066391,1.6666666666666667,2.1666666666666665,2.1666666666666665,4.586805555555555,0.0,0.7836227475358374,0.9969306235547294,0.07829004929605202,0.9494168443734623,28.52963420947469,345.97647499060326,364.4094551734223,1.7990944475714954,0.3007690406589365,0.033278269093901004,0.42382071064833593,0.0,16.0,1.0,-0.15261068056081364,0.23076923076923078,0.5384615384615385,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,228
FC(F)(F)OC(F)(F)C(F)(F)[S-].[Na+],,S-,C(F)(F)C(F)(F)OC(F)(F)F,FC(F)(F)OC(F)(F)C(F)(F)SSC(F)(F)C(F)(F)OC(F)(F)F,,240.075,111.63756696402744,13.0,13.0,10.0,2.0,2.0,240.075,240.075,9.23,-0.7407000000000004,24.399,74.0,1.0,-0.7078203364370735,0.8461538461538461,1.1538461538461537,1.2307692307692308,11.630208333333334,-5.855416666666666,0.15710933764999216,0.8758768812108536,0.482534650528175,0.8696869135263023,414.13826060651814,746.4140145081747,858.2560032801971,2.050496686727972,0.4419046142713825,0.002099991708693177,0.6069674151202623,0.0,16.0,1.0,0.2272446425182348,0.23076923076923078,0.0,0.07692307692307693,0.0,0.5384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,229
CCCCC[S-].[Na+],,S-,CCCCC,CCCCCSSCCCCC,,126.19999999999993,212.3723366789929,7.0,7.0,2.0,3.0,1.0,126.2,115.11199999999998,0.0,-1.2724999999999995,31.756999999999987,38.0,1.0,-0.7925860169215664,1.2857142857142858,1.8571428571428572,2.0,4.717453703703703,0.0,0.7469236738619683,0.9956381808819792,0.09329851429697776,0.9569421758188026,52.4865229723758,538.3426292778155,562.5654745723642,2.137687839238729,0.33147320299210387,0.0182321503049926,0.5137195915961357,0.0,16.0,1.0,-0.1766060654170693,0.2777777777777778,0.6111111111111113,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,230
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[S-].[Na+],,S-,C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)SSC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,324.09,82.6973645866546,18.0,18.0,13.0,3.0,1.0,324.09,324.09,0.0,0.5982999999999996,33.208000000000006,104.0,1.0,-0.7104678904782821,0.5,0.7777777777777778,0.9444444444444444,12.204583333333334,-7.385416666666666,0.20160526722958932,0.8975557425286096,0.4409009968846933,0.9543988713673044,688.7775450499264,1490.9662628653816,1562.2045536677683,2.4027084833081314,0.5234452593757734,0.00138564167520607,0.8349573114420488,0.0,16.0,1.0,0.2063288623515429,0.2777777777777778,0.0,0.0,0.0,0.6111111111111113,0.05555555555555555,0.0,0.0,0.0,0.0,231
CCCOC[S-].[Na+],,S-,COCCC,CCCOCSSCOCCC,,128.17199999999997,209.10486603071573,7.0,7.0,3.0,3.0,2.0,128.172,119.10000000000001,9.23,-2.078599999999998,28.47499999999999,38.0,1.0,-0.7647281982139176,1.5714285714285714,2.142857142857143,2.2857142857142856,4.797453703703704,0.0,0.641740010330864,0.9903790825524009,0.13838089767979084,0.9172783877008669,60.977701232368844,404.1997733065797,440.65114661612745,1.8797991159428415,0.283506070390602,0.015042849585381667,0.5136322276438087,0.0,16.0,1.0,-0.07316335100955784,0.25,0.5625,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,232
FC(F)([S-])OC(F)(F)C(F)(F)C(F)(F)F.[Na+],,S-,C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,FC(F)(OC(F)(F)C(F)(F)C(F)(F)F)SSC(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,,290.08199999999994,92.39245761160257,16.0,16.0,12.0,3.0,2.0,290.08199999999994,290.08199999999994,9.23,-0.10539999999999994,29.346000000000007,92.0,1.0,-0.6853429200592507,0.75,1.0625,1.25,11.954583333333334,-6.761666666666667,0.24839708143574737,0.9216585799728383,0.38800188396765717,0.9125027330218819,521.0331080126614,1225.3655322355876,1342.862314699723,2.307554193597376,0.40761624548175596,0.001751333492995051,0.5925215964029117,0.0,16.0,1.0,0.24333883026938571,0.25,0.0,0.0625,0.0,0.5625,0.0625,0.0,0.0,0.0,0.0,233
CCOCC[S-].[Na+],,S-,CCOCC,CCOCCSSCCOCC,,128.17199999999994,209.10486603071575,7.0,7.0,3.0,3.0,2.0,128.17200000000003,119.09999999999998,9.23,-2.426199999999998,28.72499999999999,38.0,1.0,-0.7904143430517011,1.5714285714285714,2.142857142857143,2.2857142857142856,4.878472222222222,0.0,0.7786066506667496,0.996752612305818,0.08052471584257548,0.9645786395202899,42.47832242361495,508.833617402359,527.5190601933868,2.05146981060163,0.29780451626767424,0.02270755021587322,0.558590003332034,0.0,16.0,1.0,-0.1525960503694287,0.25,0.5625,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,234
FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)[S-].[Na+],,S-,C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)SSC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,,290.082,92.39245761160254,16.0,16.0,12.0,3.0,2.0,290.082,290.082,9.23,-0.10540000000000038,29.346000000000004,92.0,1.0,-0.7078217841984726,0.6875,1.0,1.1875,11.900208333333333,-6.544629629629629,0.2866408628819956,0.9329486208526474,0.36000954271955493,0.9605217832445564,527.8760792798917,1408.3973140596565,1466.2835748526356,2.4217388800565085,0.4038766158381144,0.0018195971004309637,0.6915974400805275,0.0,16.0,1.0,0.22716491188618906,0.25,0.0,0.0625,0.0,0.5625,0.0625,0.0,0.0,0.0,0.0,235
COCCC[S-].[Na+],,S-,CCCOC,COCCCSSCCCOC,,128.17199999999994,209.10486603071575,7.0,7.0,3.0,3.0,2.0,128.17200000000003,119.09999999999998,9.23,-2.426199999999998,28.72499999999999,38.0,1.0,-0.7925085654451057,1.5714285714285714,2.142857142857143,2.2857142857142856,4.7155555555555555,0.0,0.6449374817444394,0.9905859767110002,0.13689201124796738,0.9157035431124181,61.7645077537177,413.15762748363824,451.19146976251915,1.9007305440206945,0.3199220644052326,0.014825723970208449,0.4983452303672952,0.0,16.0,1.0,-0.1744139366321678,0.25,0.5625,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,236
FC(F)(F)OC(F)(F)C(F)(F)C(F)(F)[S-].[Na+],,S-,C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,FC(F)(F)OC(F)(F)C(F)(F)C(F)(F)SSC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,,290.08199999999994,92.39245761160257,16.0,16.0,12.0,3.0,2.0,290.08199999999994,290.08199999999994,9.23,-0.10540000000000038,29.346000000000004,92.0,1.0,-0.7103517820112849,0.75,1.0625,1.25,12.009583333333333,-6.453518518518519,0.19229048541169144,0.8960429624010062,0.4439673518758207,0.9040926416272081,575.3883604682643,1171.717651262799,1296.0150291168313,2.2902570309660852,0.46592210765174513,0.0015712737756659464,0.7407890554847603,0.0,16.0,1.0,0.20891984369131916,0.25,0.0,0.0625,0.0,0.5625,0.0625,0.0,0.0,0.0,0.0,237
CS(=O)[O-].[Na+],,SO2-,C,CC,,102.08999999999999,262.5270730618953,5.0,5.0,4.0,0.0,2.0,102.09,99.066,40.129999999999995,-3.5006999999999993,14.843800000000002,26.0,1.0,-0.7725520892901951,1.8,1.8,1.8,9.0,-1.861111111111111,0.1846754368416113,0.8785337645667416,0.4776802534292045,0.6595848701129254,65.06918118608309,89.84806701317383,136.21911460429834,1.1941025513506391,0.2840452058336024,0.010136670818504117,0.34935086447987124,0.0,8.0,1.0,-0.058661276460481755,0.125,0.375,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,238
O=S([O-])C(F)(F)F.[Na+],,SO2-,C(F)(F)F,FC(F)(F)C(F)(F)F,,156.06,171.73772195879076,8.0,8.0,7.0,0.0,2.0,156.06,156.06,40.129999999999995,-2.6107,14.974800000000002,44.0,1.0,-0.7657490364160656,1.375,1.5,1.5,10.565586419753085,-5.083333333333333,0.15576171567164177,0.8756355097004606,0.4829725190439046,0.8338769834898577,155.77956841717324,268.96146567141574,322.54333792232205,1.5473271676064724,0.38044113077023844,0.005352929090525908,0.3692394778631864,0.0,8.0,1.0,0.05130020056425809,0.125,0.0,0.25,0.0,0.375,0.125,0.0,0.0,0.0,0.0,239
CCS(=O)[O-].[Na+],,SO2-,CC,CCCC,,116.11699999999996,230.81365251331758,6.0,6.0,4.0,1.0,2.0,116.11699999999999,111.07699999999998,40.129999999999995,-3.110599999999999,19.460799999999995,32.0,1.0,-0.7723490963151337,1.8333333333333333,2.0,2.0,9.368055555555555,-1.822530864197531,0.22976153276252406,0.9160711509503633,0.40101576826413776,0.8360527859385577,85.58112066088256,178.42274547455338,213.41086170086135,1.4337882103503135,0.6071666919372654,0.009769126408748944,0.6056952098651283,0.0,8.0,1.0,-0.0556997615927623,0.18181818181818182,0.4545454545454546,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,240
O=S([O-])C(F)(F)C(F)(F)F.[Na+],,SO2-,C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,206.06699999999998,130.06152799278337,11.0,11.0,9.0,1.0,2.0,206.06699999999998,206.06699999999998,40.129999999999995,-1.9754,19.9218,62.0,1.0,-0.7676786277206044,1.0909090909090908,1.3636363636363635,1.3636363636363635,11.315586419753085,-6.028163580246914,0.10293061294499362,0.8181504764691815,0.57500417203117,0.9606633744831046,310.5158560812618,518.7809491534691,540.0236575404,1.8227761061570087,0.650760469503856,0.003093765924248647,0.5754609074842758,0.0,8.0,1.0,0.025212842513092557,0.18181818181818182,0.0,0.18181818181818182,0.0,0.4545454545454546,0.09090909090909091,0.0,0.0,0.0,0.0,241
CCCS(=O)[O-].[Na+],,SO2-,CCC,CCCCCC,,130.14399999999998,205.93641573095104,7.0,7.0,4.0,2.0,2.0,130.14399999999998,123.08799999999998,40.129999999999995,-2.7204999999999986,24.07779999999999,38.0,1.0,-0.772341795662274,1.7142857142857142,2.142857142857143,2.142857142857143,9.599305555555556,-1.8155864197530864,0.48151883009180707,0.9755565707306058,0.21974844095997725,0.901938726727427,86.34921119948552,354.41296995306664,392.9457284077492,1.7896985559831993,0.43313599967959493,0.010445245697077091,0.5624576320164383,0.0,8.0,1.0,-0.05542798611052389,0.21428571428571427,0.4999999999999999,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,242
O=S([O-])C(F)(F)C(F)(F)C(F)(F)F.[Na+],,SO2-,C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,256.07399999999996,104.66267129380137,14.0,14.0,11.0,2.0,2.0,256.07399999999996,256.07399999999996,40.129999999999995,-1.3401,24.868800000000004,80.0,1.0,-0.767758816705633,0.9285714285714286,1.2142857142857142,1.2857142857142858,11.737461419753085,-6.614513888888888,0.08141047409157709,0.7948815619908177,0.6067646186183222,0.9227566255667166,494.6934363028431,752.3208044204686,815.2971038906669,2.006685787956308,0.6359249152984111,0.001865310024048551,0.7216168352950766,0.0,8.0,1.0,0.022420684380571067,0.21428571428571427,0.0,0.14285714285714285,0.0,0.4999999999999999,0.07142857142857142,0.0,0.0,0.0,0.0,243
COCS(=O)[O-].[Na+],,SO2-,COC,COCCOC,,132.116,202.86255176427449,7.0,7.0,5.0,2.0,3.0,132.11599999999999,127.07599999999998,49.36,-3.5265999999999993,20.795799999999993,38.0,1.0,-0.7705800186638233,1.8571428571428572,2.2857142857142856,2.2857142857142856,9.474305555555556,-2.0378086419753085,0.5757315187036528,0.9854960220111038,0.1696985285743218,0.8548308172141866,67.31030789192882,339.0655533998697,396.64638495936833,1.7432957941509477,0.21004598600445312,0.012699850052486382,0.36904333669783385,0.0,8.0,1.0,-0.028311297278081127,0.16666666666666666,0.41666666666666663,0.25,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,244
O=S([O-])C(F)(F)OC(F)(F)F.[Na+],,SO2-,C(F)(F)OC(F)(F)F,FC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,,222.06599999999997,120.6910958403758,12.0,12.0,10.0,2.0,3.0,222.06599999999997,222.06599999999997,49.36,-2.0438,21.006800000000002,68.0,1.0,-0.7659657343155896,1.1666666666666667,1.5,1.5833333333333333,11.487461419753085,-5.677013888888888,0.16915612380283446,0.8844889080420755,0.4665612195098698,0.8471569810651499,336.22921525046405,610.5070782280524,720.6540132154112,1.9375932080990859,0.409011363812228,0.002519581709858512,0.613259703691788,0.0,8.0,1.0,0.04668376926424703,0.16666666666666666,0.0,0.25,0.0,0.41666666666666663,0.08333333333333333,0.0,0.0,0.0,0.0,245
CCCCS(=O)[O-].[Na+],,SO2-,CCCC,CCCCCCCC,,144.17100000000008,185.89999992293093,8.0,8.0,4.0,3.0,2.0,144.171,135.099,40.129999999999995,-2.3303999999999983,28.69479999999999,44.0,1.0,-0.7723416739891803,1.625,2.125,2.25,9.758194444444445,-1.815447530864198,0.6603734903293763,0.9915315703571571,0.12986587305782055,0.9122174588348081,86.89212029790927,610.3567265561453,669.0912574023358,2.176834714552363,0.24075269302940458,0.010498275973785361,0.5043211187331116,0.0,8.0,1.0,-0.05541759463584904,0.23529411764705882,0.5294117647058824,0.11764705882352941,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,246
O=S([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],,SO2-,C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,306.08099999999996,87.56305974199277,17.0,17.0,13.0,3.0,2.0,306.08099999999996,306.08099999999996,40.129999999999995,-0.7048000000000001,29.815800000000007,98.0,1.0,-0.7677604097183046,0.7647058823529411,1.0588235294117647,1.2352941176470589,12.11298611111111,-7.177013888888888,0.27334899425670717,0.926642838752864,0.3759428804858973,0.987208563593608,567.4179089099424,1490.0131054171836,1509.3194694272922,2.413810548153138,0.47132312792050696,0.001739826234054048,0.663437004962163,0.0,8.0,1.0,0.022291157953248878,0.23529411764705882,0.0,0.11764705882352941,0.0,0.5294117647058824,0.058823529411764705,0.0,0.0,0.0,0.0,247
CCOCS(=O)[O-].[Na+],,SO2-,COCC,CCOCCOCC,,146.14300000000006,183.3915335588354,8.0,8.0,5.0,3.0,3.0,146.143,139.087,49.36,-3.136499999999999,25.412799999999994,44.0,1.0,-0.7705798371656843,1.75,2.25,2.375,9.633194444444445,-2.03766975308642,0.5333489306515918,0.9813643302898479,0.19215631978875433,0.9251726609828649,102.6998642864813,494.46776889231205,534.4599875735737,1.967649604668727,0.36683355144572816,0.009008509090159024,0.609950570230675,0.0,8.0,1.0,-0.028295888948549362,0.2,0.4666666666666666,0.2,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,248
O=S([O-])C(F)(F)OC(F)(F)C(F)(F)F.[Na+],,SO2-,C(F)(F)OC(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,,272.0729999999999,98.5080801435236,15.0,15.0,12.0,3.0,3.0,272.0729999999999,272.0729999999999,49.36,-1.4085,25.953800000000005,86.0,1.0,-0.7659666496751021,1.0,1.3333333333333333,1.5333333333333334,11.757461419753087,-6.420833333333333,0.30709410127511005,0.9399304088767838,0.3413661179272511,0.9486458312494571,462.44827635287896,1285.1293859929806,1354.6988176824036,2.387715230197486,0.39355600037774024,0.0020513555347875852,0.6359741882987429,0.0,8.0,1.0,0.04660704420973692,0.2,0.0,0.2,0.0,0.4666666666666666,0.06666666666666667,0.0,0.0,0.0,0.0,249
COCCS(=O)[O-].[Na+],,SO2-,CCOC,COCCCCOC,,146.14300000000006,183.3915335588354,8.0,8.0,5.0,3.0,3.0,146.143,139.087,49.36,-3.484099999999999,25.662799999999994,44.0,1.0,-0.7722795303484159,1.75,2.25,2.375,9.678194444444443,-1.940447530864198,0.5782854226293288,0.9854259741657758,0.1701048189776879,0.9508037959830102,98.8659303749693,552.6128093187223,581.2059350766378,2.0536290135804425,0.33427952765401076,0.009617102599215848,0.5537023386915457,0.0,8.0,1.0,-0.05306155806207862,0.2,0.4666666666666666,0.2,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,250
O=S([O-])C(F)(F)C(F)(F)OC(F)(F)F.[Na+],,SO2-,C(F)(F)C(F)(F)OC(F)(F)F,FC(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,,272.0729999999999,98.5080801435236,15.0,15.0,12.0,3.0,3.0,272.0729999999999,272.0729999999999,49.36,-1.4085,25.953800000000005,86.0,1.0,-0.7676860200219009,1.0,1.3333333333333333,1.5333333333333334,11.866836419753087,-6.168788580246914,0.21495750174577632,0.9079871887037556,0.418997929767977,0.8963669527909265,511.5817601717469,1094.4325756513902,1220.9648874757897,2.2793110073572356,0.4225770054258261,0.00175214798997134,0.6427790641859217,0.0,8.0,1.0,0.024885776464373142,0.2,0.0,0.2,0.0,0.4666666666666666,0.06666666666666667,0.0,0.0,0.0,0.0,251
CCCCCS(=O)[O-].[Na+],,SO2-,CCCCC,CCCCCCCCCC,,158.1980000000001,169.41673655096065,9.0,9.0,4.0,4.0,2.0,158.198,147.10999999999999,40.129999999999995,-1.9402999999999981,33.31179999999999,50.0,1.0,-0.772341673029321,1.4444444444444444,2.0,2.3333333333333335,9.874124149659863,-1.8170524691358028,0.6350027370522037,0.9896459122514965,0.14353037435993674,0.9730845078330248,118.8748137982399,805.9286418951253,828.2206071596586,2.353848172170254,0.32884464643619793,0.008185792067650185,0.584962965792543,0.0,8.0,1.0,-0.05541741684196317,0.25,0.5499999999999999,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,252
O=S([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],,SO2-,C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,356.08799999999997,75.26619512280361,20.0,20.0,15.0,4.0,2.0,356.08799999999997,356.08799999999997,40.129999999999995,-0.06950000000000012,34.7628,116.0,1.0,-0.7677604246702774,0.65,0.95,1.15,12.38298611111111,-7.692638888888888,0.3485018074796863,0.9504921792711745,0.3107484789091229,0.960687452753949,699.5222268330422,2162.592166501113,2251.0881768068593,2.6794942674301128,0.35828573537717445,0.001373348002254745,0.7133639747273945,0.0,8.0,1.0,0.022288492799380284,0.25,0.0,0.1,0.0,0.5499999999999999,0.05,0.0,0.0,0.0,0.0,253
CCCOCS(=O)[O-].[Na+],,SO2-,COCCC,CCCOCCOCCC,,160.1700000000001,167.33089148335438,9.0,9.0,5.0,4.0,3.0,160.17,151.098,49.36,-2.7463999999999977,30.02979999999999,50.0,1.0,-0.7705798357636512,1.6666666666666667,2.2222222222222223,2.5555555555555554,9.749124149659863,-2.039274691358025,0.4090547903607974,0.9641195159585519,0.26546856489582205,0.9293111641211319,170.50707565457094,596.8847160100536,642.2872543175991,2.0977538968071667,0.32151498465195805,0.005450279177878909,0.6056018519951002,0.0,8.0,1.0,-0.028295630603952716,0.2222222222222222,0.5000000000000001,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,254
O=S([O-])C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F.[Na+],,SO2-,C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,,322.0799999999999,83.21345283435448,18.0,18.0,14.0,4.0,3.0,322.0799999999999,322.0799999999999,49.36,-0.7732000000000001,30.900800000000007,104.0,1.0,-0.7659666579042297,0.8888888888888888,1.2222222222222223,1.4444444444444444,12.107916666666666,-6.983333333333334,0.31197305588437646,0.9422410985350729,0.33493538515871824,0.9267031964893419,633.1053068882151,1751.6832726695943,1890.231175748125,2.5761561664242696,0.3509262360125564,0.001463742581852921,0.6461119683382303,0.0,8.0,1.0,0.04660556171814276,0.2222222222222222,0.0,0.16666666666666666,0.0,0.5000000000000001,0.05555555555555555,0.0,0.0,0.0,0.0,255
CCOCCS(=O)[O-].[Na+],,SO2-,CCOCC,CCOCCCCOCC,,160.17000000000007,167.3308914833544,9.0,9.0,5.0,4.0,3.0,160.17000000000002,151.09799999999998,49.36,-3.0939999999999976,30.27979999999999,50.0,1.0,-0.7722795289111617,1.6666666666666667,2.2222222222222223,2.5555555555555554,9.794124149659865,-1.9420524691358028,0.6916354187274528,0.993234016640296,0.11613004860321183,0.9159375763689179,102.07162808403933,805.0564067424223,878.9424383416329,2.361259454359329,0.19547302675435868,0.008973478659660378,0.47423464731135784,0.0,8.0,1.0,-0.053061291810210846,0.2222222222222222,0.5000000000000001,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,256
O=S([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F.[Na+],,SO2-,C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,,322.0799999999999,83.21345283435448,18.0,18.0,14.0,4.0,3.0,322.0799999999999,322.0799999999999,49.36,-0.7732000000000001,30.900800000000007,104.0,1.0,-0.7676860284994972,0.8333333333333334,1.1666666666666667,1.3888888888888888,12.132986111111112,-6.711422272612749,0.4783661223119907,0.9742004956732375,0.22568427997983853,0.9663367544656668,497.10044643854127,2128.488666103671,2202.636561496218,2.7377696449115567,0.25387248013931357,0.001943946663876391,0.5785356975596926,0.0,8.0,1.0,0.024884236104443753,0.2222222222222222,0.0,0.16666666666666666,0.0,0.5000000000000001,0.05555555555555555,0.0,0.0,0.0,0.0,257
COCCCS(=O)[O-].[Na+],,SO2-,CCCOC,COCCCCCCOC,,160.17000000000007,167.3308914833544,9.0,9.0,5.0,4.0,3.0,160.17000000000002,151.09799999999998,49.36,-3.0939999999999976,30.27979999999999,50.0,1.0,-0.7723406446964516,1.6666666666666667,2.2222222222222223,2.5555555555555554,9.818568594104308,-1.8970524691358028,0.6808752676519183,0.9926746292220876,0.12081837814997777,0.9165309626512257,107.01980051630767,811.8546391029472,885.7907394143194,2.3735191155594246,0.2123225426854904,0.008564125126654155,0.4685575494444103,0.0,8.0,1.0,-0.05532891662741985,0.2222222222222222,0.5000000000000001,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,258
O=S([O-])C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F.[Na+],,SO2-,C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,FC(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,,322.0799999999999,83.21345283435448,18.0,18.0,14.0,4.0,3.0,322.0799999999999,322.0799999999999,49.36,-0.7732000000000001,30.900800000000007,104.0,1.0,-0.7677589483172432,0.8888888888888888,1.2222222222222223,1.4444444444444444,12.242361111111112,-6.900663580246913,0.46371683439694067,0.9722058347831962,0.2341277745452441,0.9632258064820373,486.17034492882675,2000.1549303208542,2076.517174748426,2.6614656174947764,0.262267294076747,0.001981251667299965,0.5819805096384935,0.0,8.0,1.0,0.02240865915264172,0.2222222222222222,0.0,0.16666666666666666,0.0,0.5000000000000001,0.05555555555555555,0.0,0.0,0.0,0.0,259
CS(=O)(=O)[O-].[Na+],,SO3-,C,CC,,118.08899999999998,226.95923319605458,6.0,6.0,5.0,0.0,3.0,118.089,115.065,57.2,-3.834599999999999,15.621200000000002,32.0,1.0,-0.7481561348223558,1.5,1.5,1.5,9.07638888888889,-3.9166666666666665,0.0223671613262256,0.6307396349559564,0.7759945314856459,0.9507918405903008,103.83216099629955,127.22096285541444,133.80527411386817,1.2429179301876347,0.6170674727207692,0.009157007149491822,0.5026561421639505,0.0,8.0,1.0,0.09158333475675863,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,260
O=S(=O)([O-])C(F)(F)F.[Na+],,SO3-,C(F)(F)F,FC(F)(F)C(F)(F)F,,172.059,155.76859617275986,9.0,9.0,8.0,0.0,3.0,172.059,172.059,57.2,-2.9446,15.752200000000002,50.0,1.0,-0.7411547731218965,1.2222222222222223,1.3333333333333333,1.3333333333333333,10.662037037037038,-6.090277777777778,0.10405912421861921,0.815671830643228,0.5785148785425707,0.9826803596959871,196.9356253309666,334.51995500051373,340.41583481326984,1.5917414457190562,0.6683682201340728,0.0049898557360787904,0.5756687887268664,0.0,8.0,1.0,0.19449736943356802,0.1111111111111111,0.0,0.3333333333333333,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,261
CCS(=O)(=O)[O-].[Na+],,SO3-,CC,CCCC,,132.116,202.86255176427449,7.0,7.0,5.0,1.0,3.0,132.11599999999999,127.07599999999998,57.2,-3.444499999999999,20.238199999999996,38.0,1.0,-0.7479515786751035,1.5714285714285714,1.7142857142857142,1.7142857142857142,9.444444444444445,-3.9120370370370368,0.1805078239202174,0.8853799527337333,0.46486808806070173,0.9547459771169532,110.1526300165027,226.2314473248494,236.95459603611067,1.4730344796866708,0.48261497077784243,0.008667482355835865,0.5334090400969214,0.0,8.0,1.0,0.09426926753139614,0.16666666666666666,0.41666666666666663,0.25,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,262
